model,region,target,mean-error
Delphi_EmpiricalFutures_PackageDefaults,hhs10,2,0.25366379310344817
Delphi_EmpiricalFutures_PackageDefaults,hhs10,3,0.2515086206896552
Delphi_EmpiricalFutures_PackageDefaults,hhs10,4,0.2446120689655173
Delphi_EmpiricalFutures_PackageDefaults,hhs10,onset_wk,4.834170854271356
Delphi_EmpiricalFutures_PackageDefaults,hhs10,peak,0.6209051724137934
Delphi_EmpiricalFutures_PackageDefaults,hhs10,peak_wk,-2.0459770114942533
Delphi_EmpiricalFutures_PackageDefaults,hhs2,1,-0.5896551724137932
Delphi_EmpiricalFutures_PackageDefaults,hhs2,2,-0.5900862068965517
Delphi_EmpiricalFutures_PackageDefaults,hhs2,3,-0.582112068965517
Delphi_EmpiricalFutures_PackageDefaults,hhs2,4,-0.5829741379310344
Delphi_EmpiricalFutures_PackageDefaults,hhs2,onset_wk,4.0050251256281415
Delphi_EmpiricalFutures_PackageDefaults,hhs2,peak,0.11982758620689668
Delphi_EmpiricalFutures_PackageDefaults,hhs2,peak_wk,4.524524524524526
Delphi_EmpiricalFutures_PackageDefaults,hhs3,1,0.04784482758620695
Delphi_EmpiricalFutures_PackageDefaults,hhs3,2,0.04245689655172415
Delphi_EmpiricalFutures_PackageDefaults,hhs3,3,0.03706896551724138
Delphi_EmpiricalFutures_PackageDefaults,hhs3,4,0.02349137931034482
Delphi_EmpiricalFutures_PackageDefaults,hhs3,onset_wk,2.241206030150754
Delphi_EmpiricalFutures_PackageDefaults,hhs3,peak,0.27629310344827546
Delphi_EmpiricalFutures_PackageDefaults,hhs3,peak_wk,-5.285201149425287
Delphi_EmpiricalFutures_PackageDefaults,hhs4,1,-0.4724137931034482
Delphi_EmpiricalFutures_PackageDefaults,hhs4,2,-0.4739224137931033
Delphi_EmpiricalFutures_PackageDefaults,hhs4,3,-0.4745689655172414
Delphi_EmpiricalFutures_PackageDefaults,hhs4,4,-0.4737068965517242
Delphi_EmpiricalFutures_PackageDefaults,hhs4,onset_wk,0.8542713567839196
Delphi_EmpiricalFutures_PackageDefaults,hhs4,peak,-0.2874999999999999
Delphi_EmpiricalFutures_PackageDefaults,hhs4,peak_wk,-7.241890380313199
Delphi_EmpiricalFutures_PackageDefaults,hhs5,1,-0.13685344827586207
Delphi_EmpiricalFutures_PackageDefaults,hhs5,2,-0.1396551724137931
Delphi_EmpiricalFutures_PackageDefaults,hhs5,3,-0.1435344827586207
Delphi_EmpiricalFutures_PackageDefaults,hhs5,4,-0.14719827586206902
Delphi_EmpiricalFutures_PackageDefaults,hhs5,onset_wk,7.872844827586207
Delphi_EmpiricalFutures_PackageDefaults,hhs5,peak,-0.1418103448275862
Delphi_EmpiricalFutures_PackageDefaults,hhs5,peak_wk,-6.533333333333334
Delphi_EmpiricalFutures_PackageDefaults,hhs6,1,-0.5081896551724137
Delphi_EmpiricalFutures_PackageDefaults,hhs6,2,-0.5053879310344828
Delphi_EmpiricalFutures_PackageDefaults,hhs6,3,-0.5088362068965516
Delphi_EmpiricalFutures_PackageDefaults,hhs6,4,-0.5030172413793103
Delphi_EmpiricalFutures_PackageDefaults,hhs6,onset_wk,-0.2814070351758794
Delphi_EmpiricalFutures_PackageDefaults,hhs6,peak,-0.008620689655172419
Delphi_EmpiricalFutures_PackageDefaults,hhs6,peak_wk,-5.642241379310344
Delphi_EmpiricalFutures_PackageDefaults,hhs7,1,-0.5226293103448275
Delphi_EmpiricalFutures_PackageDefaults,hhs7,2,-0.5131465517241379
Delphi_EmpiricalFutures_PackageDefaults,hhs7,3,-0.5021551724137928
Delphi_EmpiricalFutures_PackageDefaults,hhs7,4,-0.4948275862068964
Delphi_EmpiricalFutures_PackageDefaults,hhs7,onset_wk,-4.713362068965517
Delphi_EmpiricalFutures_PackageDefaults,hhs7,peak,-0.2995689655172414
Delphi_EmpiricalFutures_PackageDefaults,hhs7,peak_wk,-6.491379310344827
Delphi_EmpiricalFutures_PackageDefaults,hhs8,1,-0.3153017241379309
Delphi_EmpiricalFutures_PackageDefaults,hhs8,2,-0.3196120689655172
Delphi_EmpiricalFutures_PackageDefaults,hhs8,3,-0.3258620689655169
Delphi_EmpiricalFutures_PackageDefaults,hhs8,4,-0.3308189655172413
Delphi_EmpiricalFutures_PackageDefaults,hhs8,onset_wk,0.15829145728643215
Delphi_EmpiricalFutures_PackageDefaults,hhs8,peak,-0.05711206896551733
Delphi_EmpiricalFutures_PackageDefaults,hhs8,peak_wk,-8.022706935123049
Delphi_EmpiricalFutures_PackageDefaults,hhs9,1,-0.21702586206896546
Delphi_EmpiricalFutures_PackageDefaults,hhs9,2,-0.21422413793103445
Delphi_EmpiricalFutures_PackageDefaults,hhs9,3,-0.20905172413793105
Delphi_EmpiricalFutures_PackageDefaults,hhs9,4,-0.2032327586206897
Delphi_EmpiricalFutures_PackageDefaults,hhs9,onset_wk,10.782828282828284
Delphi_EmpiricalFutures_PackageDefaults,hhs9,peak,0.3784482758620692
Delphi_EmpiricalFutures_PackageDefaults,hhs9,peak_wk,-1.1890410958904096
Delphi_EmpiricalFutures_PackageDefaults,nat,1,-0.25797413793103463
Delphi_EmpiricalFutures_PackageDefaults,nat,2,-0.25668103448275864
Delphi_EmpiricalFutures_PackageDefaults,nat,3,-0.25948275862068976
Delphi_EmpiricalFutures_PackageDefaults,nat,4,-0.2599137931034484
Delphi_EmpiricalFutures_PackageDefaults,nat,onset_wk,2.78894472361809
Delphi_EmpiricalFutures_PackageDefaults,nat,peak,-0.046120689655172346
Delphi_EmpiricalFutures_PackageDefaults,nat,peak_wk,-5.573584905660376
Delphi_EmpiricalTrajectories_PackageDefaults,hhs1,1,-0.26745689655172405
Delphi_EmpiricalTrajectories_PackageDefaults,hhs1,2,-0.2698275862068965
Delphi_EmpiricalTrajectories_PackageDefaults,hhs1,3,-0.2713362068965517
Delphi_EmpiricalTrajectories_PackageDefaults,hhs1,4,-0.27327586206896554
Delphi_EmpiricalTrajectories_PackageDefaults,hhs1,onset_wk,-7.620603015075376
Delphi_EmpiricalTrajectories_PackageDefaults,hhs1,peak,0.2282327586206897
Delphi_EmpiricalTrajectories_PackageDefaults,hhs1,peak_wk,-11.301886792452835
Delphi_EmpiricalTrajectories_PackageDefaults,hhs10,1,0.2519396551724137
Delphi_EmpiricalTrajectories_PackageDefaults,hhs10,2,0.25366379310344817
Delphi_EmpiricalTrajectories_PackageDefaults,hhs10,3,0.2515086206896552
Delphi_EmpiricalTrajectories_PackageDefaults,hhs10,4,0.2446120689655173
Delphi_EmpiricalTrajectories_PackageDefaults,hhs10,onset_wk,13.841708542713569
Delphi_EmpiricalTrajectories_PackageDefaults,hhs10,peak,1.6831896551724137
Delphi_EmpiricalTrajectories_PackageDefaults,hhs10,peak_wk,-5.387931034482759
Delphi_EmpiricalTrajectories_PackageDefaults,hhs2,1,-0.5896551724137932
Delphi_EmpiricalTrajectories_PackageDefaults,hhs2,2,-0.5900862068965517
Delphi_EmpiricalTrajectories_PackageDefaults,hhs2,3,-0.582112068965517
Delphi_EmpiricalTrajectories_PackageDefaults,hhs2,4,-0.5829741379310344
Delphi_EmpiricalTrajectories_PackageDefaults,hhs2,onset_wk,8.726130653266331
Delphi_EmpiricalTrajectories_PackageDefaults,hhs2,peak,-0.09590517241379276
Delphi_EmpiricalTrajectories_PackageDefaults,hhs2,peak_wk,27.04204204204204
Delphi_EmpiricalTrajectories_PackageDefaults,hhs3,1,0.04784482758620695
Delphi_EmpiricalTrajectories_PackageDefaults,hhs3,2,0.04245689655172415
Delphi_EmpiricalTrajectories_PackageDefaults,hhs3,3,0.03706896551724138
Delphi_EmpiricalTrajectories_PackageDefaults,hhs3,4,0.02349137931034482
Delphi_EmpiricalTrajectories_PackageDefaults,hhs3,onset_wk,5.881909547738694
Delphi_EmpiricalTrajectories_PackageDefaults,hhs3,peak,0.7808189655172423
Delphi_EmpiricalTrajectories_PackageDefaults,hhs3,peak_wk,-7.392241379310344
Delphi_EmpiricalTrajectories_PackageDefaults,hhs4,1,-0.4724137931034482
Delphi_EmpiricalTrajectories_PackageDefaults,hhs4,2,-0.4739224137931033
Delphi_EmpiricalTrajectories_PackageDefaults,hhs4,3,-0.4745689655172414
Delphi_EmpiricalTrajectories_PackageDefaults,hhs4,4,-0.4737068965517242
Delphi_EmpiricalTrajectories_PackageDefaults,hhs4,onset_wk,-6.959798994974874
Delphi_EmpiricalTrajectories_PackageDefaults,hhs4,peak,-0.4107758620689656
Delphi_EmpiricalTrajectories_PackageDefaults,hhs4,peak_wk,-18.109060402684566
Delphi_EmpiricalTrajectories_PackageDefaults,hhs5,1,-0.13685344827586207
Delphi_EmpiricalTrajectories_PackageDefaults,hhs5,2,-0.1396551724137931
Delphi_EmpiricalTrajectories_PackageDefaults,hhs5,3,-0.1435344827586207
Delphi_EmpiricalTrajectories_PackageDefaults,hhs5,4,-0.14719827586206902
Delphi_EmpiricalTrajectories_PackageDefaults,hhs5,onset_wk,20.63793103448276
Delphi_EmpiricalTrajectories_PackageDefaults,hhs5,peak,0.1372844827586207
Delphi_EmpiricalTrajectories_PackageDefaults,hhs5,peak_wk,-17.9811320754717
Delphi_EmpiricalTrajectories_PackageDefaults,hhs6,1,-0.5081896551724137
Delphi_EmpiricalTrajectories_PackageDefaults,hhs6,2,-0.5053879310344828
Delphi_EmpiricalTrajectories_PackageDefaults,hhs6,3,-0.5088362068965516
Delphi_EmpiricalTrajectories_PackageDefaults,hhs6,4,-0.5030172413793103
Delphi_EmpiricalTrajectories_PackageDefaults,hhs6,onset_wk,1.4924623115577889
Delphi_EmpiricalTrajectories_PackageDefaults,hhs6,peak,0.22392241379310326
Delphi_EmpiricalTrajectories_PackageDefaults,hhs6,peak_wk,-20.96551724137931
Delphi_EmpiricalTrajectories_PackageDefaults,hhs7,1,-0.5226293103448275
Delphi_EmpiricalTrajectories_PackageDefaults,hhs7,2,-0.5131465517241379
Delphi_EmpiricalTrajectories_PackageDefaults,hhs7,3,-0.5021551724137928
Delphi_EmpiricalTrajectories_PackageDefaults,hhs7,4,-0.4948275862068964
Delphi_EmpiricalTrajectories_PackageDefaults,hhs7,onset_wk,-13.571120689655173
Delphi_EmpiricalTrajectories_PackageDefaults,hhs7,peak,-0.1780172413793103
Delphi_EmpiricalTrajectories_PackageDefaults,hhs7,peak_wk,-20.756465517241377
Delphi_EmpiricalTrajectories_PackageDefaults,hhs8,1,-0.3153017241379309
Delphi_EmpiricalTrajectories_PackageDefaults,hhs8,2,-0.3196120689655172
Delphi_EmpiricalTrajectories_PackageDefaults,hhs8,3,-0.3258620689655169
Delphi_EmpiricalTrajectories_PackageDefaults,hhs8,4,-0.3308189655172413
Delphi_EmpiricalTrajectories_PackageDefaults,hhs8,onset_wk,-0.6482412060301508
Delphi_EmpiricalTrajectories_PackageDefaults,hhs8,peak,0.2312499999999996
Delphi_EmpiricalTrajectories_PackageDefaults,hhs8,peak_wk,-13.998322147650995
Delphi_EmpiricalTrajectories_PackageDefaults,hhs9,1,-0.21702586206896546
Delphi_EmpiricalTrajectories_PackageDefaults,hhs9,2,-0.21422413793103445
Delphi_EmpiricalTrajectories_PackageDefaults,hhs9,3,-0.20905172413793105
Delphi_EmpiricalTrajectories_PackageDefaults,hhs9,4,-0.2032327586206897
Delphi_EmpiricalTrajectories_PackageDefaults,hhs9,onset_wk,23.21608040201005
Delphi_EmpiricalTrajectories_PackageDefaults,hhs9,peak,1.0183189655172402
Delphi_EmpiricalTrajectories_PackageDefaults,hhs9,peak_wk,-8.53150684931507
Delphi_EmpiricalTrajectories_PackageDefaults,nat,1,-0.25797413793103463
Delphi_EmpiricalTrajectories_PackageDefaults,nat,2,-0.25668103448275864
Delphi_EmpiricalTrajectories_PackageDefaults,nat,3,-0.25948275862068976
Delphi_EmpiricalTrajectories_PackageDefaults,nat,4,-0.2599137931034484
Delphi_EmpiricalTrajectories_PackageDefaults,nat,onset_wk,1.0100502512562817
Delphi_EmpiricalTrajectories_PackageDefaults,nat,peak,0.25000000000000033
Delphi_EmpiricalTrajectories_PackageDefaults,nat,peak_wk,-18.043396226415094
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs1,1,-0.05258620689655203
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs1,2,-0.06961206896551769
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs1,3,-0.1056034482758627
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs1,4,-0.1219827586206896
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs1,onset_wk,-3.2613065326632764
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs1,peak,-0.2099137931034489
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs1,peak_wk,-6.150943396226487
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs10,1,0.12543103448275805
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs10,2,0.19913793103448255
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs10,3,0.2471982758620683
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs10,4,0.2821120689655166
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs10,onset_wk,2.7839195979899496
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs10,peak,0.4338362068965512
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs10,peak_wk,-2.6163793103448274
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs2,1,0.08987068965517234
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs2,2,0.06077586206896484
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs2,3,0.04245689655172396
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs2,4,0.009913793103446995
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs2,onset_wk,4.010050251256281
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs2,peak,-0.03534482758620697
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs2,peak_wk,-4.098848848848205
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs3,1,-0.04849137931034498
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs3,2,-0.05495689655172458
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs3,3,-0.05129310344827657
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs3,4,-0.04051724137931074
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs3,onset_wk,1.2412060301507406
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs3,peak,-0.359267241379311
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs3,peak_wk,-7.56803160919541
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs4,1,-0.007974137931034625
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs4,2,-0.024137931034482776
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs4,3,-0.0375000000000013
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs4,4,-0.051724137931034926
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs4,onset_wk,4.391959798994975
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs4,peak,-0.17931034482758676
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs4,peak_wk,-2.5671140939599515
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs5,1,-0.04525862068965547
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs5,2,-0.05409482758620707
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs5,3,-0.09310344827586267
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs5,4,-0.11163793103448337
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs5,onset_wk,5.831896551724138
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs5,peak,-0.4903017241379319
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs5,peak_wk,-6.637735849056661
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs6,1,-0.06185344827586221
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs6,2,-0.06961206896551772
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs6,3,-0.09008620689655264
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs6,4,-0.12370689655172502
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs6,onset_wk,-1.4195979899497702
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs6,peak,-0.43383620689655344
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs6,peak_wk,-5.21767241379311
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs7,1,0.01831896551724118
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs7,2,-0.013146551724138127
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs7,3,-0.03146551724138063
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs7,4,-0.033620689655173064
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs7,onset_wk,0.8900862068965574
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs7,peak,-0.2428879310344837
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs7,peak_wk,-5.217672413793107
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs8,1,-0.011853448275862532
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs8,2,-0.036637931034483096
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs8,3,-0.08642241379310396
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs8,4,-0.12112068965517304
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs8,onset_wk,-1.6331658291457287
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs8,peak,-0.30323275862069
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs8,peak_wk,-8.342281879194836
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs9,1,-0.4698275862068964
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs9,2,-0.4323275862068969
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs9,3,-0.41465517241379385
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs9,4,-0.4073275862068975
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs9,onset_wk,8.734848484848484
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs9,peak,0.09999999999999976
Delphi_MarkovianDeltaDensity_PackageDefaults,hhs9,peak_wk,4.987549467275432
Delphi_MarkovianDeltaDensity_PackageDefaults,nat,1,-0.08060344827586237
Delphi_MarkovianDeltaDensity_PackageDefaults,nat,2,-0.09396551724137964
Delphi_MarkovianDeltaDensity_PackageDefaults,nat,3,-0.11336206896551758
Delphi_MarkovianDeltaDensity_PackageDefaults,nat,4,-0.12823275862068978
Delphi_MarkovianDeltaDensity_PackageDefaults,nat,onset_wk,3.4824120603015074
Delphi_MarkovianDeltaDensity_PackageDefaults,nat,peak,-0.3758620689655178
Delphi_MarkovianDeltaDensity_PackageDefaults,nat,peak_wk,-5.913207547169832
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs1,1,-0.06449120199171242
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs1,2,-0.1006038839762972
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs1,3,-0.12423342470981638
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs1,4,-0.14634888188659542
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs1,onset_wk,-0.949971870778442
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs1,peak,0.10703865505635067
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs1,peak_wk,-7.039828215637064
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs10,1,0.16402363431654235
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs10,2,0.2271939025919819
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs10,3,0.2646851411476069
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs10,4,0.2928368136023585
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs10,onset_wk,3.564903618774673
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs10,peak,0.5419995167899244
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs10,peak_wk,0.05102459057127656
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs2,1,0.003157053432807269
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs2,2,-0.0943347942722428
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs2,3,-0.1640991924559265
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs2,4,-0.24184705680234075
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs2,onset_wk,3.0283293285329997
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs2,peak,0.10428928483205592
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs2,peak_wk,-9.902919583565584
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs3,1,-0.03531112180689276
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs3,2,-0.020990406728441036
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs3,3,-0.005615517561212694
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs3,4,0.010968151903298012
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs3,onset_wk,1.5677231739273318
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs3,peak,-0.016226069235192563
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs3,peak_wk,-7.375864129287717
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs4,1,-0.08153576746366717
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs4,2,-0.16302346317007335
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs4,3,-0.22892814405941755
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs4,4,-0.2909185521003522
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs4,onset_wk,5.574789588982923
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs4,peak,-0.2317600121619767
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs4,peak_wk,-8.728897475452307
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs5,1,-0.02782216482362786
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs5,2,-0.028521700255905325
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs5,3,-0.034383429779820354
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs5,4,-0.02947824199981852
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs5,onset_wk,6.529480759019552
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs5,peak,-0.1010171368724674
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs5,peak_wk,-6.922909608165001
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs6,1,-0.14116627587041392
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs6,2,-0.25689230501137944
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs6,3,-0.32830389178514463
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs6,4,-0.4138958956256204
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs6,onset_wk,-1.1062775561847933
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs6,peak,-0.482973963072224
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs6,peak_wk,-6.970334148497297
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs7,1,-0.03235612281020834
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs7,2,-0.10377553600851933
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs7,3,-0.14582412970621164
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs7,4,-0.19345765687882985
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs7,onset_wk,3.170908383764637
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs7,peak,-0.2190081246017415
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs7,peak_wk,-8.000054701674678
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs8,1,-0.0404401686439445
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs8,2,-0.08204200715868218
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs8,3,-0.1077104470964346
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs8,4,-0.13664201304640694
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs8,onset_wk,1.0858975244021538
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs8,peak,0.007270685195948768
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs8,peak_wk,-8.547719272512081
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs9,1,-0.44717535208046005
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs9,2,-0.4230900331186838
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs9,3,-0.3992370958281223
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs9,4,-0.3861195114478851
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs9,onset_wk,6.718539676820023
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs9,peak,0.1307214473921041
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,hhs9,peak_wk,0.0029704007654137816
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,nat,1,-0.11225795730131888
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,nat,2,-0.14754633584003946
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,nat,3,-0.1779696117414996
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,nat,4,-0.2033546246323224
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,nat,onset_wk,4.947456209541847
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,nat,peak,-0.11057648517943676
Delphi_Stat_FewerComponentsNoBackcastNoNowcast,nat,peak_wk,-7.219440655710135
Delphi_Uniform,hhs1,1,5.249137931034491
Delphi_Uniform,hhs1,2,5.250862068965524
Delphi_Uniform,hhs1,3,5.256034482758624
Delphi_Uniform,hhs1,4,5.262500000000002
Delphi_Uniform,hhs1,onset_wk,-38.45477386934673
Delphi_Uniform,hhs1,peak,3.8306034482758577
Delphi_Uniform,hhs1,peak_wk,-13.50754716981132
Delphi_Uniform,hhs10,1,5.237931034482757
Delphi_Uniform,hhs10,2,5.245689655172413
Delphi_Uniform,hhs10,3,5.252586206896551
Delphi_Uniform,hhs10,4,5.261206896551727
Delphi_Uniform,hhs10,onset_wk,-29.987437185929647
Delphi_Uniform,hhs10,peak,3.1918103448275876
Delphi_Uniform,hhs10,peak_wk,-7.672413793103449
Delphi_Uniform,hhs2,1,4.054310344827584
Delphi_Uniform,hhs2,2,4.052155172413791
Delphi_Uniform,hhs2,3,4.056465517241378
Delphi_Uniform,hhs2,4,4.0637931034482735
Delphi_Uniform,hhs2,onset_wk,-36.27386934673367
Delphi_Uniform,hhs2,peak,2.118103448275861
Delphi_Uniform,hhs2,peak_wk,-20.61111111111111
Delphi_Uniform,hhs3,1,4.43491379310345
Delphi_Uniform,hhs3,2,4.436206896551727
Delphi_Uniform,hhs3,3,4.4366379310344835
Delphi_Uniform,hhs3,4,4.437068965517242
Delphi_Uniform,hhs3,onset_wk,-37.118090452261306
Delphi_Uniform,hhs3,peak,1.739655172413792
Delphi_Uniform,hhs3,peak_wk,-21.258620689655174
Delphi_Uniform,hhs4,1,4.406896551724138
Delphi_Uniform,hhs4,2,4.411637931034483
Delphi_Uniform,hhs4,3,4.417672413793103
Delphi_Uniform,hhs4,4,4.430603448275861
Delphi_Uniform,hhs4,onset_wk,-35.62060301507537
Delphi_Uniform,hhs4,peak,1.4965517241379318
Delphi_Uniform,hhs4,peak_wk,-23.19463087248322
Delphi_Uniform,hhs5,1,4.800862068965516
